Date,Open,High,Low,Close,Adj Close,Volume
2016-02-09,2538.000000,2596.000000,2515.000000,2581.350098,2267.116455,120852
2016-02-10,2576.899902,2578.350098,2545.000000,2555.600098,2244.501709,177476
2016-02-11,2556.800049,2562.449951,2480.949951,2496.899902,2192.946777,181663
2016-02-12,2537.949951,2537.949951,2453.100098,2489.250000,2186.228516,401230
2016-02-15,2512.000000,2539.449951,2483.899902,2507.350098,2202.124512,419156
2016-02-16,2521.000000,2567.000000,2503.800049,2512.500000,2206.648438,248550
2016-02-17,2511.000000,2545.000000,2438.000000,2524.550049,2217.231445,303578
2016-02-18,2536.000000,2627.800049,2520.000000,2617.750000,2299.085449,438531
2016-02-19,2617.000000,2710.500000,2602.649902,2706.199951,2376.768311,724742
2016-02-22,2699.000000,2728.800049,2674.399902,2702.550049,2373.562744,273758
2016-02-23,2711.000000,2712.600098,2652.149902,2661.149902,2337.202393,305417
2016-02-24,2657.100098,2658.000000,2610.000000,2621.250000,2302.159424,219570
2016-02-25,2620.000000,2642.350098,2594.300049,2621.350098,2302.247803,293356
2016-02-26,2635.949951,2649.949951,2531.649902,2555.399902,2244.325684,455721
2016-02-29,2546.000000,2564.899902,2471.100098,2499.899902,2195.581543,733831
2016-03-01,2513.000000,2681.850098,2506.199951,2667.250000,2342.559570,865407
2016-03-02,2715.000000,2859.000000,2705.100098,2806.699951,2465.034180,1278710
2016-03-03,2806.699951,2849.000000,2800.000000,2826.000000,2481.984619,837426
2016-03-04,2805.250000,2855.000000,2788.199951,2835.850098,2490.635986,516906
2016-03-08,2840.000000,2840.000000,2800.500000,2809.550049,2467.537354,424372
2016-03-09,2795.000000,2829.949951,2790.050049,2816.500000,2473.641357,398021
2016-03-10,2840.000000,2850.000000,2800.000000,2812.399902,2470.040283,345359
2016-03-11,2795.550049,2838.949951,2795.550049,2813.350098,2470.875000,269758
2016-03-14,2836.000000,2836.000000,2800.800049,2816.300049,2473.465820,394258
2016-03-15,2819.949951,2837.800049,2806.350098,2813.050049,2470.611328,334127
2016-03-16,2802.000000,2835.949951,2762.500000,2798.300049,2457.656982,368182
2016-03-17,2815.100098,2839.000000,2805.000000,2821.100098,2477.681641,247010
2016-03-18,2828.899902,2839.000000,2793.149902,2831.000000,2486.376221,296826
2016-03-21,2804.500000,2822.850098,2776.949951,2799.600098,2494.037598,237654
2016-03-22,2799.600098,2869.600098,2752.300049,2861.500000,2549.181641,837215
2016-03-23,2875.000000,2914.699951,2864.250000,2871.399902,2558.000977,497247
2016-03-28,2855.000000,2890.000000,2832.000000,2848.000000,2537.155029,453040
2016-03-29,2847.000000,2880.000000,2843.050049,2856.850098,2545.039307,222145
2016-03-30,2869.949951,2928.699951,2869.949951,2923.800049,2604.681641,493207
2016-03-31,2920.500000,2985.949951,2919.600098,2945.699951,2624.191406,1174177
2016-04-01,2931.100098,2969.449951,2923.000000,2951.050049,2628.957764,348132
2016-04-04,2988.000000,2988.000000,2946.000000,2983.699951,2658.044189,421607
2016-04-05,2960.250000,3013.000000,2949.949951,2963.300049,2639.870361,544712
2016-04-06,2964.000000,3009.000000,2963.199951,2991.250000,2664.769775,400657
2016-04-07,2980.399902,2987.449951,2941.000000,2968.000000,2644.057129,222700
2016-04-08,2966.800049,2966.800049,2881.699951,2915.699951,2597.466064,437469
2016-04-11,2923.000000,2982.000000,2908.399902,2976.550049,2651.674072,284077
2016-04-12,2981.699951,3065.000000,2980.000000,3051.449951,2718.399658,375312
2016-04-13,3041.449951,3172.000000,3036.500000,3148.050049,2804.456055,679366
2016-04-18,3154.949951,3159.800049,3045.199951,3054.500000,2721.116943,533669
2016-04-20,3060.000000,3079.399902,3002.500000,3039.100098,2707.397705,461629
2016-04-21,3079.100098,3079.100098,2978.449951,2986.300049,2660.360107,239972
2016-04-22,2970.000000,3024.350098,2952.000000,2997.050049,2669.937256,437862
2016-04-25,2991.000000,3023.500000,2957.199951,2961.800049,2638.534912,306198
2016-04-26,2950.000000,2964.699951,2915.899902,2931.850098,2611.853271,711690
2016-04-27,2934.899902,2964.300049,2932.300049,2949.899902,2627.933350,612714
2016-04-28,2952.800049,2952.800049,2887.350098,2899.649902,2583.167480,599466
2016-04-29,2852.000000,2915.000000,2852.000000,2897.399902,2581.163086,327927
2016-05-02,2893.000000,2930.050049,2886.000000,2904.350098,2587.354736,907434
2016-05-03,2960.000000,2960.050049,2862.050049,2885.449951,2570.517334,513082
2016-05-04,2887.500000,2915.300049,2880.050049,2894.449951,2578.535400,200370
2016-05-05,2918.000000,2950.000000,2876.350098,2893.750000,2577.911133,575336
2016-05-06,2905.000000,2905.000000,2820.350098,2890.300049,2574.838379,565165
2016-05-09,2890.000000,2950.000000,2882.050049,2943.649902,2622.365479,463156
2016-05-10,2942.000000,2968.949951,2931.000000,2957.800049,2634.970703,624326
2016-05-11,2930.000000,2980.000000,2920.050049,2961.550049,2638.311523,444072
2016-05-12,2967.949951,2976.800049,2947.449951,2951.000000,2628.912842,321613
2016-05-13,2939.199951,2947.899902,2893.000000,2912.600098,2594.704346,258773
2016-05-16,2910.000000,2910.000000,2868.550049,2900.600098,2584.013916,201544
2016-05-17,2915.699951,2959.000000,2904.949951,2932.449951,2612.387451,337208
2016-05-18,2912.050049,2915.000000,2859.550049,2878.449951,2564.281494,329258
2016-05-19,2880.850098,2912.300049,2867.949951,2891.300049,2575.729248,270747
2016-05-20,2897.000000,2910.000000,2871.350098,2896.699951,2580.539551,210703
2016-05-23,2902.000000,2904.699951,2869.000000,2887.550049,2572.388184,434783
2016-05-24,2884.699951,2907.000000,2876.250000,2899.399902,2582.944824,326874
2016-05-25,2940.000000,2940.000000,2905.149902,2927.250000,2607.755127,207802
2016-05-26,2929.949951,2989.000000,2916.000000,2962.199951,2638.890625,947812
2016-05-27,2962.050049,3010.050049,2962.000000,3002.500000,2674.792236,400079
2016-05-30,3011.000000,3107.500000,3003.000000,3097.500000,2759.423340,505377
2016-05-31,3116.000000,3129.000000,3069.000000,3098.899902,2760.670410,454647
2016-06-01,3123.699951,3132.550049,3070.699951,3089.100098,2751.940430,668248
2016-06-02,3070.000000,3149.000000,3060.000000,3144.300049,2801.114990,647509
2016-06-03,3147.949951,3211.149902,3100.699951,3146.199951,2802.807861,471630
2016-06-06,3112.699951,3154.000000,3094.050049,3113.250000,2773.454346,295814
2016-06-07,3121.000000,3148.199951,3110.000000,3129.699951,2788.108398,186770
2016-06-08,3129.500000,3179.500000,3109.100098,3170.100098,2824.099609,279323
2016-06-09,3165.000000,3166.949951,3074.000000,3086.699951,2749.802246,231424
2016-06-10,3060.000000,3114.050049,3058.050049,3069.500000,2734.479248,424043
2016-06-13,3040.000000,3059.000000,3017.000000,3036.449951,2705.036621,466997
2016-06-14,3040.000000,3040.000000,2997.300049,3005.800049,2677.732178,271185
2016-06-15,3016.250000,3088.800049,3016.250000,3064.000000,2729.579346,490270
2016-06-16,3055.000000,3059.949951,3012.399902,3020.750000,2691.049805,213164
2016-06-17,3032.899902,3055.000000,3016.250000,3030.399902,2699.646973,189376
2016-06-20,3020.000000,3092.000000,3007.050049,3045.649902,2713.232178,310714
2016-06-21,3045.649902,3074.000000,3035.050049,3053.050049,2719.824707,256751
2016-06-22,3059.000000,3079.000000,3024.000000,3074.600098,2739.022949,269664
2016-06-23,3074.000000,3082.250000,3036.100098,3063.399902,2729.044678,147872
2016-06-24,3000.000000,3076.399902,2954.550049,3058.750000,2724.902832,272500
2016-06-27,3023.000000,3083.449951,3023.000000,3052.000000,2718.889648,241872
2016-06-28,3065.100098,3074.000000,3013.500000,3020.399902,2690.738037,258231
2016-06-29,3034.949951,3164.399902,3034.949951,3156.550049,2812.028564,482345
2016-06-30,3155.050049,3226.000000,3139.949951,3178.250000,2831.360107,779661
2016-07-01,3188.699951,3198.000000,3160.000000,3186.050049,2838.308350,220573
2016-07-04,3189.949951,3189.949951,3143.350098,3159.800049,2814.923584,154736
2016-07-05,3154.149902,3159.750000,3104.050049,3111.100098,2771.539063,198345
2016-07-07,3124.000000,3136.550049,3095.000000,3102.699951,2764.055908,187459
2016-07-08,3115.000000,3179.000000,3113.100098,3167.800049,2822.050537,263607
2016-07-11,3192.500000,3250.000000,3190.100098,3244.550049,2890.423584,273846
2016-07-12,3220.000000,3257.050049,3220.000000,3248.250000,2893.719482,152712
2016-07-13,3260.000000,3264.949951,3220.000000,3245.899902,2891.626221,255629
2016-07-14,3233.500000,3276.399902,3208.000000,3261.000000,2905.078125,340937
2016-07-15,3246.000000,3293.649902,3230.100098,3244.100098,2890.022949,449411
2016-07-18,3253.300049,3295.000000,3240.000000,3249.699951,2895.011719,331549
2016-07-19,3260.000000,3265.399902,3208.149902,3231.199951,2878.530762,215875
2016-07-20,3248.000000,3283.600098,3235.949951,3275.250000,2917.772461,179688
2016-07-21,3294.949951,3306.949951,3260.000000,3266.300049,2909.800049,286086
2016-07-22,3266.850098,3283.550049,3252.149902,3260.850098,2904.944336,191968
2016-07-25,3251.300049,3283.949951,3245.399902,3280.050049,2922.049316,286464
2016-07-26,3280.300049,3283.800049,3170.350098,3210.100098,2859.733643,308683
2016-07-27,3215.899902,3268.800049,3186.949951,3204.649902,2854.877930,193404
2016-07-28,3204.000000,3230.000000,3153.350098,3197.300049,2848.330811,815023
2016-07-29,3175.000000,3244.000000,3174.899902,3203.149902,2853.541748,311185
2016-08-01,3220.699951,3248.500000,3204.250000,3215.050049,2864.143555,359479
2016-08-02,3224.899902,3279.399902,3195.600098,3261.699951,2905.701660,318424
2016-08-03,3274.649902,3309.000000,3220.250000,3231.000000,2878.352539,223515
2016-08-04,3258.000000,3305.000000,3249.699951,3276.300049,2918.708252,275614
2016-08-05,3290.000000,3466.199951,3281.149902,3443.949951,3068.060303,492860
2016-08-08,3470.000000,3556.000000,3406.600098,3457.350098,3079.997559,1381689
2016-08-09,3449.949951,3494.649902,3396.250000,3411.800049,3039.419189,715044
2016-08-10,3438.000000,3438.850098,3297.100098,3317.300049,2955.233398,378538
2016-08-11,3319.000000,3370.000000,3288.850098,3304.850098,2944.141846,468412
2016-08-12,3315.000000,3364.949951,3300.000000,3310.949951,2949.576172,346122
2016-08-16,3318.800049,3319.850098,3280.000000,3291.300049,2932.071045,439664
2016-08-17,3307.000000,3429.000000,3300.000000,3358.750000,2992.159180,873225
2016-08-18,3365.000000,3414.899902,3352.250000,3368.449951,3000.800537,742327
2016-08-19,3375.000000,3381.800049,3340.199951,3357.750000,2991.268311,568356
2016-08-22,3363.199951,3365.949951,3307.000000,3336.500000,2972.337402,335519
2016-08-23,3335.000000,3335.050049,3295.050049,3307.899902,2946.859131,264550
2016-08-24,3300.000000,3327.399902,3285.000000,3310.699951,2949.353516,362562
2016-08-25,3315.100098,3330.600098,3287.000000,3304.600098,2943.919678,461761
2016-08-26,3318.000000,3333.000000,3297.500000,3304.850098,2944.141846,381414
2016-08-29,3330.000000,3418.800049,3280.600098,3412.000000,3039.596924,297321
2016-08-30,3437.899902,3485.000000,3419.100098,3477.500000,3097.948242,284628
2016-08-31,3498.949951,3582.699951,3478.000000,3541.350098,3154.829102,651174
2016-09-01,3560.000000,3595.000000,3526.300049,3547.600098,3160.396729,344769
2016-09-02,3600.000000,3614.000000,3551.800049,3577.699951,3187.211914,313570
2016-09-06,3594.000000,3650.000000,3590.199951,3614.600098,3220.084473,241459
2016-09-07,3618.449951,3629.000000,3575.199951,3606.850098,3213.180420,218447
2016-09-08,3604.050049,3740.000000,3601.250000,3703.750000,3299.504150,528176
2016-09-09,3698.000000,3704.449951,3566.550049,3621.199951,3225.963867,379882
2016-09-12,3540.000000,3555.000000,3492.000000,3532.800049,3147.212402,400987
2016-09-14,3550.000000,3609.800049,3526.399902,3590.199951,3198.347168,297674
2016-09-15,3567.000000,3575.000000,3503.600098,3523.449951,3167.112061,203782
2016-09-16,3558.000000,3643.000000,3520.649902,3588.699951,3225.763184,579506
2016-09-19,3613.899902,3616.750000,3551.300049,3564.050049,3203.606201,188824
2016-09-20,3557.000000,3567.850098,3460.050049,3466.399902,3115.831299,504747
2016-09-21,3490.000000,3513.000000,3416.649902,3459.399902,3109.539551,620151
2016-09-22,3519.699951,3576.949951,3501.199951,3538.550049,3180.684814,449341
2016-09-23,3547.899902,3555.000000,3515.000000,3532.149902,3174.932129,443638
2016-09-26,3518.000000,3533.300049,3450.500000,3466.000000,3115.472168,263475
2016-09-27,3499.750000,3499.750000,3437.199951,3451.250000,3102.213867,277573
2016-09-28,3453.500000,3483.500000,3444.500000,3451.500000,3102.438721,419623
2016-09-29,3489.000000,3500.000000,3407.550049,3428.250000,3081.539795,422908
2016-09-30,3420.149902,3445.899902,3388.100098,3413.699951,3068.460938,366861
2016-10-03,3436.399902,3540.000000,3435.899902,3521.149902,3165.044434,387724
2016-10-04,3594.000000,3594.000000,3515.399902,3534.350098,3176.909668,393212
2016-10-05,3557.850098,3557.850098,3486.000000,3491.250000,3138.168213,217243
2016-10-06,3509.000000,3522.149902,3456.699951,3474.250000,3122.887695,263421
2016-10-07,3478.500000,3492.250000,3446.800049,3474.199951,3122.843018,302391
2016-10-10,3486.000000,3510.000000,3475.250000,3488.850098,3136.011230,140961
2016-10-13,3494.899902,3520.000000,3467.000000,3500.550049,3146.528076,562162
2016-10-14,3505.100098,3517.000000,3472.149902,3481.600098,3129.494385,293741
2016-10-17,3482.000000,3490.050049,3390.300049,3405.500000,3061.090820,438192
2016-10-18,3404.899902,3435.800049,3380.100098,3409.449951,3064.640869,561947
2016-10-19,3414.100098,3418.000000,3353.699951,3361.949951,3021.945313,422571
2016-10-20,3387.000000,3406.000000,3356.300049,3362.000000,3021.989990,260349
2016-10-21,3374.800049,3374.800049,3343.600098,3359.850098,3020.057373,208175
2016-10-24,3371.899902,3371.899902,3330.050049,3334.850098,2997.585449,286652
2016-10-25,3337.000000,3365.000000,3332.100098,3355.550049,3016.191895,469396
2016-10-26,3379.000000,3449.000000,3370.000000,3419.050049,3073.270264,604984
2016-10-27,3444.000000,3450.000000,3301.199951,3313.649902,2978.529541,843799
2016-10-28,3317.899902,3374.000000,3316.050049,3351.850098,3012.866699,636796
2016-11-01,3380.000000,3389.000000,3352.149902,3370.199951,3029.360352,342276
2016-11-02,3348.000000,3359.949951,3320.000000,3326.899902,2990.439697,273343
2016-11-03,3331.000000,3401.000000,3320.399902,3378.500000,3036.821045,544379
2016-11-04,3379.000000,3379.000000,3251.000000,3287.899902,2955.383789,379887
2016-11-07,3310.000000,3382.550049,3265.000000,3358.600098,3018.933838,359829
2016-11-08,3386.000000,3386.000000,3324.399902,3372.449951,3031.383057,185356
2016-11-09,3197.050049,3251.949951,3040.000000,3235.899902,2908.642334,649901
2016-11-10,3312.000000,3312.000000,3135.000000,3145.399902,2827.295166,533361
2016-11-11,3111.050049,3130.000000,2964.000000,2975.300049,2674.398193,629937
2016-11-15,2974.000000,2981.500000,2868.050049,2891.850098,2599.387939,912774
2016-11-16,2931.000000,3015.000000,2892.050049,2909.550049,2615.297607,824067
2016-11-17,2919.000000,2934.350098,2849.500000,2875.449951,2584.646240,547715
2016-11-18,2896.000000,2944.899902,2870.000000,2935.399902,2638.533447,522917
2016-11-21,2942.949951,2950.000000,2895.100098,2925.850098,2629.949463,539966
2016-11-22,2940.050049,3015.000000,2933.000000,2997.699951,2694.532959,581489
2016-11-23,3030.000000,3030.000000,2995.000000,3013.500000,2708.734863,545682
2016-11-24,2999.899902,3068.699951,2973.750000,3051.949951,2743.296387,802548
2016-11-25,3055.000000,3094.699951,3028.000000,3045.949951,2737.903076,412734
2016-11-28,3045.000000,3121.600098,3045.000000,3106.399902,2792.239258,318534
2016-11-29,3097.000000,3183.100098,3074.199951,3163.250000,2843.340088,604746
2016-11-30,3161.000000,3174.250000,3134.500000,3166.050049,2845.857178,453803
2016-12-01,3161.000000,3232.000000,3145.000000,3190.449951,2867.789551,504138
2016-12-02,3150.100098,3209.949951,3150.100098,3183.649902,2861.676758,309774
2016-12-05,3151.100098,3265.000000,3151.100098,3224.350098,2898.260986,333118
2016-12-06,3239.000000,3243.300049,3189.850098,3196.949951,2873.632080,349581
2016-12-07,3208.100098,3250.000000,3202.699951,3228.199951,2901.721680,401164
2016-12-08,3249.000000,3327.350098,3246.000000,3316.250000,2980.866699,379921
2016-12-09,3330.000000,3333.000000,3265.949951,3277.350098,2945.901123,270444
2016-12-12,3255.000000,3265.000000,3198.100098,3212.449951,2887.564453,253384
2016-12-13,3201.000000,3240.000000,3201.000000,3210.699951,2885.990967,266234
2016-12-14,3216.000000,3224.949951,3136.000000,3159.600098,2840.059326,396905
2016-12-15,3137.300049,3199.850098,3116.100098,3169.449951,2848.913086,256479
2016-12-16,3185.850098,3185.850098,3116.050049,3127.899902,2811.564697,285244
2016-12-19,3127.899902,3150.199951,3086.000000,3107.149902,2792.913818,197038
2016-12-20,3116.000000,3116.000000,3045.050049,3058.949951,2749.588135,245871
2016-12-21,3065.449951,3104.000000,3015.000000,3021.750000,2716.150635,270789
2016-12-22,3007.000000,3040.899902,2983.600098,2998.800049,2695.521729,210029
2016-12-23,3000.000000,3054.050049,2990.050049,3040.100098,2732.645020,149050
2016-12-26,3041.100098,3049.899902,2975.250000,3007.600098,2703.431885,143439
2016-12-27,2995.000000,3047.399902,2958.000000,3034.949951,2728.015381,140004
2016-12-28,3030.000000,3050.000000,2996.000000,3001.600098,2698.038086,194508
2016-12-29,3003.000000,3054.000000,2974.050049,3036.350098,2729.274170,253287
2016-12-30,3040.000000,3063.000000,3027.000000,3043.649902,2735.835449,240182
2017-01-02,3042.000000,3068.949951,2992.550049,3030.550049,2724.061035,213654
2017-01-03,2978.000000,3016.149902,2962.550049,2986.550049,2684.510498,454277
2017-01-04,2999.000000,3017.300049,2971.000000,3004.899902,2701.004883,396816
2017-01-05,3034.899902,3083.800049,3012.949951,3071.750000,2761.093750,383925
2017-01-06,3085.000000,3119.000000,3052.000000,3067.550049,2757.318848,266915
2017-01-09,3068.000000,3107.899902,3023.050049,3031.449951,2724.869141,211629
2017-01-10,3055.000000,3072.800049,3019.449951,3059.000000,2749.633301,178876
2017-01-11,3071.949951,3092.000000,3036.000000,3084.250000,2772.330078,379710
2017-01-12,3100.000000,3112.149902,3070.000000,3083.199951,2771.385986,322348
2017-01-13,3096.399902,3099.000000,3021.350098,3046.550049,2738.442139,168219
2017-01-16,3047.000000,3097.899902,3026.600098,3091.750000,2779.071289,297394
2017-01-17,3091.000000,3154.649902,3071.750000,3132.649902,2815.834473,224536
2017-01-18,3151.000000,3158.550049,3076.100098,3086.050049,2773.947998,260704
2017-01-19,3094.800049,3110.949951,3066.000000,3102.350098,2788.599365,277092
2017-01-20,3099.949951,3120.399902,3044.250000,3050.600098,2742.083252,330431
2017-01-23,3050.500000,3107.000000,3050.500000,3096.800049,2783.610840,621509
2017-01-24,3123.500000,3142.000000,3085.000000,3134.300049,2817.318359,706800
2017-01-25,3144.899902,3275.949951,3121.000000,3247.449951,2919.024414,1050202
2017-01-27,3246.000000,3267.949951,3201.000000,3215.850098,2890.620605,532124
2017-01-30,3215.000000,3215.949951,3156.750000,3194.699951,2871.609375,488948
2017-01-31,3190.000000,3218.850098,3150.500000,3172.350098,2851.519775,273410
2017-02-01,3175.000000,3304.550049,3169.500000,3286.949951,2954.530273,628791
2017-02-02,3265.000000,3285.000000,3225.000000,3228.750000,2902.216064,354323
2017-02-03,3228.000000,3234.899902,3201.000000,3214.000000,2888.957275,343388
2017-02-06,3254.699951,3282.800049,3232.000000,3270.449951,2939.698242,362269
2017-02-07,3278.750000,3278.750000,3227.100098,3259.800049,2930.125732,217985
2017-02-08,3240.100098,3279.000000,3210.000000,3222.550049,2896.643066,541782
2017-02-09,3285.000000,3319.199951,3225.750000,3265.100098,2934.889893,585465
2017-02-10,3275.100098,3284.800049,3241.000000,3268.600098,2938.035400,233552
2017-02-13,3266.000000,3279.800049,3215.100098,3226.550049,2900.238281,385934
2017-02-14,3230.000000,3235.050049,3145.149902,3162.949951,2843.070313,420128
2017-02-15,3162.949951,3167.949951,3090.550049,3097.850098,2784.554199,513046
2017-02-16,3110.000000,3157.399902,3049.199951,3124.449951,2808.463867,403866
2017-02-17,3115.000000,3130.000000,3072.300049,3087.199951,2774.981445,517754
2017-02-20,3098.800049,3123.350098,3080.000000,3102.100098,2788.374756,197887
2017-02-21,3119.000000,3137.000000,3090.000000,3125.800049,2809.677246,414204
2017-02-22,3118.100098,3176.000000,3110.000000,3166.199951,2845.991699,433415
2017-02-23,3167.000000,3199.800049,3148.199951,3176.750000,2855.475098,629689
2017-02-27,3175.600098,3211.899902,3157.050049,3175.899902,2854.710693,392987
2017-02-28,3179.000000,3180.800049,3131.050049,3138.100098,2820.733887,221558
2017-03-01,3156.899902,3198.000000,3150.000000,3178.149902,2856.733398,452809
2017-03-02,3201.000000,3262.949951,3190.000000,3229.300049,2902.710693,581211
2017-03-03,3220.000000,3286.000000,3201.000000,3272.850098,2941.855957,226645
2017-03-06,3273.000000,3332.000000,3273.000000,3319.800049,2984.058105,391280
2017-03-07,3319.899902,3319.899902,3280.000000,3305.449951,2971.159180,225124
2017-03-08,3305.500000,3326.949951,3255.250000,3272.699951,2941.720703,304333
2017-03-09,3297.800049,3298.699951,3261.199951,3289.000000,2956.372559,295827
2017-03-10,3294.899902,3329.000000,3288.600098,3311.050049,2976.192627,227655
2017-03-14,3368.750000,3383.949951,3345.600098,3357.449951,3017.899902,1078387
2017-03-15,3335.000000,3412.000000,3335.000000,3401.100098,3057.135742,813831
2017-03-16,3377.000000,3390.000000,3341.050049,3348.000000,3058.871338,745130
2017-03-17,3365.000000,3374.000000,3343.100098,3346.100098,3057.135742,299456
2017-03-20,3346.100098,3370.000000,3326.649902,3340.250000,3051.790771,121894
2017-03-21,3333.000000,3359.949951,3327.500000,3334.699951,3046.719971,149569
2017-03-22,3292.000000,3342.500000,3292.000000,3314.600098,3028.355957,406454
2017-03-23,3334.800049,3379.000000,3320.050049,3367.399902,3076.595947,213622
2017-03-24,3374.949951,3380.000000,3339.699951,3375.250000,3083.768066,230244
2017-03-27,3379.000000,3395.949951,3300.000000,3343.199951,3054.485840,296970
2017-03-28,3341.000000,3359.949951,3312.000000,3326.899902,3039.593750,338652
2017-03-29,3330.350098,3337.850098,3180.000000,3224.399902,2945.945068,1247758
2017-03-30,3202.000000,3270.000000,3202.000000,3231.649902,2952.569092,627310
2017-03-31,3200.000000,3228.000000,3200.000000,3221.949951,2943.706787,582578
2017-04-03,3222.800049,3265.050049,3191.800049,3202.149902,2925.616699,370011
2017-04-05,3228.949951,3233.000000,3190.600098,3198.050049,2921.870850,427222
2017-04-06,3189.000000,3219.649902,3175.000000,3206.300049,2929.408203,441769
2017-04-07,3196.300049,3233.899902,3196.300049,3215.300049,2937.631104,332878
2017-04-10,3236.000000,3236.000000,3185.000000,3199.399902,2923.104492,291127
2017-04-11,3192.000000,3224.000000,3187.050049,3202.199951,2925.662598,169115
2017-04-12,3210.000000,3232.750000,3200.399902,3227.050049,2948.366699,289874
2017-04-13,3228.000000,3245.449951,3211.000000,3224.500000,2946.036377,229218
2017-04-17,3203.000000,3245.000000,3203.000000,3240.149902,2960.334717,206525
2017-04-18,3249.000000,3259.050049,3216.250000,3226.250000,2947.635742,427228
2017-04-19,3238.000000,3238.000000,3179.000000,3199.750000,2923.424072,235606
2017-04-20,3191.000000,3218.000000,3180.000000,3198.399902,2922.190674,158153
2017-04-21,3218.000000,3218.000000,3192.000000,3203.199951,2926.576172,132297
2017-04-24,3217.000000,3218.000000,3186.500000,3204.399902,2927.672363,109307
2017-04-25,3233.000000,3312.949951,3202.100098,3305.199951,3019.767578,601198
2017-04-26,3320.000000,3328.000000,3271.000000,3313.050049,3026.939697,294063
2017-04-27,3319.500000,3364.000000,3271.050049,3300.800049,3015.747803,823678
2017-04-28,3318.000000,3340.000000,3288.000000,3318.600098,3032.010742,259906
2017-05-02,3317.600098,3388.699951,3305.100098,3352.949951,3063.393799,248508
2017-05-03,3368.000000,3384.350098,3350.000000,3376.500000,3084.910400,228007
2017-05-04,3375.000000,3403.899902,3357.100098,3395.649902,3102.406494,200910
2017-05-05,3389.250000,3412.850098,3350.149902,3376.550049,3084.955811,190683
2017-05-08,3376.550049,3412.000000,3367.949951,3401.250000,3107.522705,99666
2017-05-09,3419.949951,3442.000000,3276.350098,3282.350098,2998.890869,501840
2017-05-10,3272.199951,3334.899902,3265.000000,3323.850098,3036.807373,424465
2017-05-11,3375.000000,3483.949951,3295.149902,3461.800049,3162.843994,987725
2017-05-12,3479.000000,3553.800049,3463.899902,3541.500000,3235.661377,607136
2017-05-15,3541.000000,3558.000000,3504.600098,3515.449951,3211.860840,215587
2017-05-16,3529.500000,3631.800049,3491.100098,3619.399902,3306.833740,372398
2017-05-17,3615.000000,3683.949951,3595.050049,3645.949951,3331.090820,338342
2017-05-18,3600.000000,3639.000000,3577.050049,3592.050049,3281.845703,294013
2017-05-19,3597.000000,3656.000000,3533.750000,3571.649902,3263.207275,270446
2017-05-22,3596.750000,3645.000000,3550.949951,3562.449951,3254.802002,255829
2017-05-23,3593.899902,3619.000000,3550.000000,3585.000000,3275.404785,199447
2017-05-24,3585.000000,3612.300049,3527.199951,3567.600098,3259.507568,256025
2017-05-25,3567.600098,3645.250000,3527.149902,3625.850098,3312.726807,253648
2017-05-26,3626.100098,3660.100098,3605.600098,3618.399902,3305.920410,193039
2017-05-29,3621.899902,3678.449951,3590.550049,3665.800049,3349.226807,211133
2017-05-30,3660.000000,3748.000000,3660.000000,3740.350098,3417.338623,347224
2017-05-31,3735.000000,3762.000000,3721.199951,3745.449951,3421.998047,424001
2017-06-01,3742.000000,3815.000000,3708.800049,3733.350098,3410.943359,451621
2017-06-02,3758.800049,3857.500000,3750.000000,3849.750000,3517.291260,570351
2017-06-05,3850.000000,3880.550049,3821.250000,3834.949951,3503.769287,181146
2017-06-06,3844.000000,3844.000000,3785.050049,3799.949951,3471.791748,119591
2017-06-07,3803.850098,3856.050049,3803.850098,3843.250000,3511.352295,426059
2017-06-08,3847.000000,3859.000000,3778.250000,3784.449951,3457.629883,256253
2017-06-09,3796.300049,3800.500000,3755.600098,3780.100098,3453.656006,302560
2017-06-12,3777.000000,3790.000000,3760.350098,3773.250000,3447.397461,182605
2017-06-13,3780.000000,3785.350098,3742.250000,3752.500000,3428.439453,212476
2017-06-14,3764.000000,3808.000000,3751.050049,3789.050049,3461.833008,374661
2017-06-15,3786.000000,3820.000000,3760.000000,3777.699951,3451.463135,163019
2017-06-16,3798.000000,3798.000000,3757.800049,3783.550049,3456.808105,229485
2017-06-19,3790.000000,3834.000000,3790.000000,3825.449951,3495.089844,176591
2017-06-20,3829.000000,3846.899902,3781.000000,3797.000000,3469.096680,235259
2017-06-21,3805.000000,3809.800049,3756.000000,3769.250000,3443.743164,253054
2017-06-22,3770.000000,3788.300049,3717.550049,3730.699951,3408.521973,272211
2017-06-23,3725.000000,3730.050049,3650.000000,3660.100098,3344.019287,371113
2017-06-27,3676.000000,3711.699951,3636.600098,3695.199951,3376.087891,365879
2017-06-28,3681.000000,3723.600098,3667.050049,3688.449951,3369.920898,496312
2017-06-29,3700.000000,3735.949951,3682.000000,3716.350098,3395.411133,384888
2017-06-30,3690.000000,3714.750000,3665.000000,3701.350098,3409.227539,205581
2017-07-03,3688.000000,3785.250000,3671.399902,3776.100098,3478.077881,249649
2017-07-04,3804.050049,3804.050049,3693.649902,3703.350098,3411.069824,474327
2017-07-05,3700.500000,3717.699951,3696.800049,3709.750000,3416.964600,142509
2017-07-06,3716.050049,3745.000000,3708.000000,3725.350098,3431.333252,161483
2017-07-07,3720.000000,3722.699951,3673.000000,3681.649902,3391.081787,182590
2017-07-10,3700.000000,3740.000000,3693.149902,3731.000000,3436.537598,39171
